Varunummer,Namn,Producent,Ursprung,Druvor,Status,Funnen_Vivino_url,Vivino_winery,Vivino_wine_name,Vivino_betyg,Vivino_antal_recensioner,Producer_check,Product_check,Country_ok,Grape_ok,Systembolaget_url
7527601,Michael David Chardonnay,Michael-David Winery,USA,,Matchad,https://www.vivino.com/sv/michael-david-winery-chardonnay/w/1986859,Michael David Winery,Chardonnay,3.8,3032,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7527601/
748601,Prosecco la Robínía Extra Dry,Antonini Ceresa,Italien,Glera,Matchad,https://www.vivino.com/sv/antonini-ceresa-prosecco-la-robinia-extra-dry/w/2602281,Antonini Ceresa,Prosecco La Robinia Extra Dry,0.0,8,True,True,True,True,https://www.systembolaget.se/produkt/vin/-748601/
9064501,Freakshow Cabernet Sauvignon,Michael David Winery,USA,"Cabernet sauvignon, Petite sirah, Merlot, Cabernet franc",Matchad,https://www.vivino.com/sv/michael-david-winery-freakshow-cabernet-sauvignon/w/1230926,Michael David Winery,Freakshow Cabernet Sauvignon,3.9,55699,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9064501/
9394302,Brunello di Montalcino Ciacci Piccolomini,Ciacci Piccolomini,Italien,Sangiovese,Matchad,https://www.vivino.com/sv/ciacci-piccolomini-d-aragona-brunello-di-montalcino/w/1136214,Ciacci Piccolomini d'Aragona,Brunello di Montalcino,4.3,15550,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9394302/
5029402,Mandrarossa Serapias Passito di Pantelleria,Cantine Settesoli,Italien,,Matchad,https://www.vivino.com/sv/mandrarossa-serapias-passito-di-pantelleria/w/9187766,Mandrarossa,Serapias Passito di Pantelleria,4.1,148,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5029402/
9405701,Chablis Jean-Paul & Benoît Droin,Domaine Jean-Paul & Benoît Droin,Frankrike,Chardonnay,Matchad,https://www.vivino.com/sv/jean-paul-benoit-droin-chablis/w/55334,Jean-Paul & Benoit Droin,Chablis,4.0,9222,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9405701/
7804601,Doja Tamjanika,VINARIJA DOJA D.o.o,Serbien,,Matchad,https://www.vivino.com/sv/doja-vinarija-tamjanika/w/7231074,Doja Vinarija,Tamjanika,3.9,789,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7804601/
7904701,Coteaux Bourguignons Rouge Maison Louis Jadot,Maison Louis Jadot,Frankrike,"Gamay, Pinot noir",Matchad,https://www.vivino.com/sv/louis-jadot-coteaux-bourguignons/w/1387244,Louis Jadot,Coteaux Bourguignons,3.7,5312,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7904701/
7567301,Flor del Amanecer Roble,Bodega Ecológica Luis Saavedra,Spanien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7567301/
7020401,Arrogant Frog Chardonnay,Domaines Paul Mas,Frankrike,,Matchad,https://www.vivino.com/sv/arrogant-frog-chardonnay-vin-de-pays-doc/w/12130409,Arrogant Frog,Chardonnay,3.8,554,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7020401/
9374101,Savigny-Lès-Beaune Premier Cru Les Marconnets Domaine de la Vougeraie,Domaine de la Vougeraie,Frankrike,Pinot noir,Matchad,https://www.vivino.com/sv/domaine-de-la-vougeraie-savigny-les-beaune-premier-cru-les-marconnets/w/79017,Domaine de la Vougeraie,Savigny-lès-Beaune Premier Cru Les Marconnets,4.2,1843,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9374101/
7261201,BelColle Ape Reale,Bosio Family Estates srl,Italien,Barbera,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7261201/
7929901,Kein Name Rheinhessen Trocken Riesling,Franz Wilhelm Langguth,Tyskland,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7929901/
7698001,Langhe Nebbiolo BelColle,Agricola Bosio srl,Italien,Nebbiolo,Matchad,https://www.vivino.com/sv/it-belcolle-langhe-nebbiolo/w/17518,BelColle,Langhe Nebbiolo,3.7,2332,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7698001/
7201701,Moretta Wines Les Espias,Ortúzar y Poblete produccion de vinos limitada,Chile,Cabernet sauvignon,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7201701/
7902001,Wildmakers Sabatico,Permavis SpA Wildmakers,Chile,"Carignan, Garnacha",Matchad,https://www.vivino.com/sv/wildmakers-sabatico-garnacha-carinena/w/5364596,Wildmakers,Sabático Garnacha - Cariñena,4.1,634,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7902001/
7807301,Moretta Wines Carigno del Maule,Ortúzar y Poblete produccion de vinos limitada,Chile,Carignan,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7807301/
5709701,Franschhoek Cellar The Churchyard Cabernet Sauvignon,DGB,Sydafrika,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-5709701/
9509301,Gramona La Cuvee Aliances,Gramona,Spanien,"Xarel-lo, Macabeo, Parellada",Matchad,https://www.vivino.com/sv/gramona-aliances-la-cuvee-extra-brut/w/12651432,Gramona,Aliances La Cuvée Extra Brut,4.0,702,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9509301/
9514201,Buscado Vivo O Muerto El Cerro Blanco,Mil Suelos,Argentina,Chardonnay,Matchad,https://www.vivino.com/sv/buscado-vivo-o-muerto-el-cerro-gualtallary-blanco/w/10162714,Buscado Vivo o Muerto,El Cerro Gualtallary Blanco,3.9,49,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9514201/
7589101,Gremillet Cuvée Biologique Brut,Champagne J-M Gremillet,Frankrike,"Pinot noir, Chardonnay, Pinot meunier",Matchad,https://www.vivino.com/sv/champagne-gremillet-cuvee-biologique-brut/w/7507046,Champagne Gremillet,Cuvée Biologique Brut,3.8,1228,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7589101/
7020601,Vinarství Karel Novotný Moravian Muscat,Vinarství Karel Novotný,Tjeckien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7020601/
7122201,Hessenstein Riesling trocken,Prinz von Hessen,Tyskland,,Matchad,https://www.vivino.com/sv/prinz-von-hessen-hessenstein-riesling-trocken-johannisberg/w/5403150,Prinz von Hessen,Hessenstein Riesling Trocken,3.6,305,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7122201/
7508201,Réserve des Seigneurs Blanc,Domaine Oratoire St Martin,Frankrike,"Grenache blanc, Roussanne, Clairette, Marsanne",Matchad,https://www.vivino.com/sv/domaine-oratoire-saint-martin-reserve-des-seigneurs-cairanne-blanc/w/90955,Domaine Oratoire Saint Martin,Réserve des Seigneurs Cairanne Blanc,3.8,2205,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7508201/
7550701,Wi Sjåssum Baron Maxime,Boisset Effervescence,Frankrike,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7550701/
9365101,Les Jardins Philosophiques Château Bouscassé,Alain Brumont,Frankrike,"Petit courbu, Petit manseng",Matchad,https://www.vivino.com/sv/chateau-bouscasse-les-jardins-philosophiques/w/7545087,Château Bouscassé,Les Jardins Philosophiques,3.8,1899,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9365101/
9564001,Bonpas Vacqueyras Le Grand Cartulaire,Bonpas,Frankrike,"Cinsault, Mourvèdre, Syrah, Grenache noir",Matchad,https://www.vivino.com/sv/bonpas-grand-cartulaire-vacqueyras/w/6693949,Bonpas,Grand Cartulaire Vacqueyras,3.8,2376,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9564001/
5014501,Meinklang Graupert,Meinklang,Österrike,Pinot gris,Matchad,https://www.vivino.com/sv/meinklang-graupert-grauburgunder/w/1226709,Meinklang,Graupert Grauburgunder,3.8,2490,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5014501/
786706,Palmer & Co Vintage Brut,Palmer & Co,Frankrike,,Matchad,https://www.vivino.com/sv/palmer-co-vintage-champagne/w/4220173,Palmer & Co.,Vintage Champagne,4.0,7223,True,True,True,False,https://www.systembolaget.se/produkt/vin/-786706/
9039202,Côte-Rôtie Ampodium Domaine Rostaing,Domaine Rostaing,Frankrike,Syrah,Matchad,https://www.vivino.com/sv/domaine-rostaing-cote-rotie-ampodium/w/1532346,Domaine Rostaing,Côte-Rôtie Ampodium,4.1,5187,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9039202/
9599501,Contrada Monte Serra Etna Rosso,Benanti Viticoltori Srl,Italien,Nerello mascalese,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9599501/
9273501,Koehler-Ruprecht Spätburgunder Kabinett Trocken,Koehler-Ruprecht,Tyskland,Spätburgunder,Matchad,https://www.vivino.com/sv/weingut-koehler-ruprecht-spatburgunder-kabinett-trocken/w/1230871,Koehler-Ruprecht,Spätburgunder Kabinett Trocken,3.9,2086,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9273501/
7134501,Baron Philippe de Rothschild SA Mouton Cadet Les Terroirs Sauvignon Blanc,Baron Philippe de Rothschild,Frankrike,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7134501/
5297801,Finca Sandoval,,Spanien,,Matchad,https://www.vivino.com/sv/finca-sandoval-finca-sandoval/w/9985094,Finca Sandoval,Finca Sandoval,4.1,403,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5297801/
7270801,Cordero San Giorgio Partù Pinot Nero,Cordero S.S.A,Italien,Pinot nero,Matchad,https://www.vivino.com/sv/cordero-san-giorgio-partu-pinot-nero/w/10485970,Cordero San Giorgio,Partù Pinot Nero,3.9,257,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7270801/
7793101,Armand de Brignac Brut Gold,Armand de Brignac,Frankrike,"Chardonnay, Pinot noir, Pinot meunier",Matchad,https://www.vivino.com/sv/armand-de-brignac-brut-gold-champagne/w/2240674,Armand de Brignac,Brut Gold Champagne,4.4,5076,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7793101/
5134401,Sean Minor Chardonnay Central Coast,Sean Minor,USA,Chardonnay,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-5134401/
9489301,Malvasia de Sitges Vinya La Plana Vins Pepe Raventós,Mas de Serral de Pepe Raventós,Spanien,,Matchad,https://www.vivino.com/sv/vins-pepe-raventos-vinya-la-plana-malvasia-de-sitges/w/12419372,Vins Pepe Raventós,Vinya la Plana Malvasia de Sitges,4.2,189,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9489301/
9059301,Domaine Ternynck Chablis Vieilles Vignes,Domaine Ternynck,Frankrike,Chardonnay,Matchad,https://www.vivino.com/sv/ternynck-vieilles-vignes-chablis/w/11138313,Ternynck,Vieilles Vignes Chablis,4.1,112,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9059301/
9256001,Philipponnat Le Leon Ay Grand Cru,Philipponnat,Frankrike,,Matchad,https://www.vivino.com/sv/philipponnat-le-leon-extra-brut-champagne-grand-cru-ay/w/3843144,Philipponnat,Le Lèon Extra Brut Champagne Grand Cru 'Aÿ',4.3,116,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9256001/
9263701,Marko Gure Arbasoak,Oxer Bastegieta Zenigaonaindia,Spanien,,Matchad,https://www.vivino.com/sv/oxer-bastegieta-marko-gure-arbasoak-txacoli-de-bizcaia-white-wine/w/6494453,Oxer Wines,Marko Gure Arbasoak,4.0,3402,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9263701/
7308506,Castelmondo Prosecco Extra Dry,Winepartners Nordic AB,Italien,,Matchad,https://www.vivino.com/sv/castelmondo-prosecco-extra-dry/w/7356149,Castelmondo,Prosecco Extra Dry,3.5,996,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7308506/
7041901,Gérard Bertrand Gris Blanc Rosé,Gérard Bertrand,Frankrike,"Grenache noir, Grenache gris",Matchad,https://www.vivino.com/sv/gerard-bertrand-gris-blanc/w/1181531,Gérard Bertrand,Gris Blanc,3.9,18756,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7041901/
7205301,Yann Chave Crozes-Hermitage Le Rouvre,Yann Chave,Frankrike,,Matchad,https://www.vivino.com/sv/fr-yann-chave-le-rouvre-crozes-hermitage/w/1100287,Yann Chave,Le Rouvre Crozes-Hermitage,4.0,3504,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7205301/
7574101,Pieropan Calvarino,Pieropan,Italien,"Garganega, Trebbiano di soave",Matchad,https://www.vivino.com/sv/pieropan-calvarino-soave-classico/w/22930,Pieropan,Calvarino Soave Classico,3.9,14209,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7574101/
9059401,EGO Vinum Espumoso Ancestral Rosado,DIONISIS AGRICULTURA BIOLOGICA / LA BODEGA DE LAS ESTRLLAS,Spanien,Tempranillo,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9059401/
254914,Proemio Malbec,Miravalles S.A.,Argentina,Malbec,Matchad,https://www.vivino.com/sv/proemio-malbec/w/1218783,Proemio,Malbec,3.6,1554,True,True,True,True,https://www.systembolaget.se/produkt/vin/-254914/
5450301,Höga Kusten Brut,Cricova S.A,Moldavien,"Chardonnay, Pinot noir",Matchad,https://www.vivino.com/sv/cricova-hoga-kusten-brut-alb/w/10363621,Cricova,Höga Kusten Brut Alb,3.6,140,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5450301/
7134801,Höga Kusten Röd,Fautor,Moldavien,"Merlot, Rara neagra",Matchad,https://www.vivino.com/sv/fautor-hoga-kusten-rod-merlot-rara-neagra/w/8460121,Fautor,Höga Kusten Röd Merlot - Rara Neagră,3.6,170,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7134801/
9519301,Krone Borealis Vintage Cuvée Brut,Twee Jonge Gezellen Estate,Sydafrika,"Chardonnay, Pinot noir",Matchad,https://www.vivino.com/sv/twee-jonge-gezellen-krone-borealis-vintage-cuvee-brut/w/1367375,Twee Jonge Gezellen,Krone Borealis Vintage Cuvée Brut,3.8,6191,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9519301/
9508201,Michel Gonet Grand Cru Mesnil Sur Oger,Michel Gonet,Frankrike,Chardonnay,Matchad,https://www.vivino.com/sv/michel-gonet-brut-blanc-de-blancs-champagne-grand-cru-le-mesnil-sur-oger/w/5277031,Michel Gonet,Brut Blanc de Blancs Champagne Grand Cru 'Le Mesnil-sur-Oger',4.1,888,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9508201/
7056301,Le Contesse Treviso Extra Dry,Le Contesse,Italien,Glera,Matchad,https://www.vivino.com/sv/le-contesse-prosecco-treviso-extra-dry-prosecco-di-treviso/w/1183290,Le Contesse,Prosecco Treviso Extra Dry,3.8,3897,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7056301/
7612401,Roodeberg White,KWV,Sydafrika,"Chardonnay, Chenin blanc, Sauvignon blanc",Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7612401/
7410001,Dr Charles Niehaus Roodeberg,KWV,Sydafrika,,Matchad,https://www.vivino.com/sv/roodeberg-dr-charles-niehaus-western-cape/w/2067213,Roodeberg,Dr. Charles Niehaus,4.3,1361,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7410001/
9024601,Catherine Marshall Pinot Noir on Clay Soils,Catherine Marshall Wines,Sydafrika,Pinot noir,Matchad,https://www.vivino.com/sv/catherine-marshall-pinot-noir-on-clay-soils/w/4105999,Catherine Marshall,Pinot Noir on Clay Soils,4.0,781,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9024601/
5296701,YOKO Riesling,Anora Group PLC,Tyskland,Riesling,Matchad,https://www.vivino.com/sv/yoko-riesling/w/9932773,Yoko,Riesling,3.8,1729,True,True,True,True,https://www.systembolaget.se/produkt/vin/-5296701/
278701,Seméli Feast Moschofilero,Semeli Wines,Grekland,Moschofilero,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-278701/
207001,Ramnista Xinomavro,Kir-Yianni Estate,Grekland,,Matchad,https://www.vivino.com/sv/kir-yianni-single-vineyard-xinomavro-ramnista/w/1136391,Kir Yianni,Single Vineyard Xinomavro Ramnista,3.8,10195,True,True,True,False,https://www.systembolaget.se/produkt/vin/-207001/
295902,Nittnaus Beerenauslese Exquisite,Weingut Nittnaus,Österrike,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-295902/
9030401,Finca Notables Malbec,El Esteco,Argentina,Malbec,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9030401/
399201,Erath Pinot Noir,Erath Vineyards,USA,Pinot noir,Matchad,https://www.vivino.com/sv/erath-pinot-noir/w/1451312,Erath,Pinot Noir,3.7,27964,True,True,True,True,https://www.systembolaget.se/produkt/vin/-399201/
9058801,G de Château Guiraud,Château Guiraud,Frankrike,"Sauvignon blanc, Sémillon",Matchad,https://www.vivino.com/sv/chateau-guiraud-le-g-de-guiraud-bordeaux-blanc-sec/w/1173607,Château Guiraud,Le G de Guiraud Bordeaux Blanc Sec,3.9,13409,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9058801/
9015301,Bardolino Goto Sassara,Vini Sassara,Italien,"Corvina, Molinara, Rondinella",Matchad,https://www.vivino.com/sv/sassara-veneto-bardolino-goto/w/9551995,Sassara,Bardolino Goto,3.8,1088,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9015301/
9404001,Tuff Nutt Bianco Pet Nat Delinquente,Australian Wine Company,Australien,,Matchad,https://www.vivino.com/sv/delinquente-tuff-nutt-bianco-pet-nat-the-riverland-sparkling/w/11117795,Delinquente,Tuff Nutt Bianco Pet nat,3.9,707,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9404001/
9025901,Wild Yeast Chardonnay Springfield Estate,Springfield Estate,Sydafrika,Chardonnay,Matchad,https://www.vivino.com/sv/springfield-wild-yeast-chardonnay/w/35484,Springfield Estate,Wild Yeast Chardonnay,4.0,7149,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9025901/
9387201,Boekenhoutskloof Stellenbosch Cabernet Sauvignon,Boekenhoutskloof,Sydafrika,Cabernet sauvignon,Matchad,https://www.vivino.com/sv/boekenhoutskloof-cabernet-sauvignon-stellenbosch/w/8057385,Boekenhoutskloof,Cabernet Sauvignon Stellenbosch,4.3,4101,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9387201/
625001,Camden Park Shiraz Grenache,Overland Vineyards,Australien,"Grenache, Shiraz",Matchad,https://www.vivino.com/sv/camden-park-shiraz-grenache-south-australia/w/5406458,Camden Park,Shiraz - Grenache,3.6,1358,True,True,True,True,https://www.systembolaget.se/produkt/vin/-625001/
5094301,Casas Patronales Gran Reserva Pinot Noir,Casas Patronales,Chile,,Matchad,https://www.vivino.com/sv/casas-patronales-gran-reserva-pinot-noir/w/7667684,Casas Patronales,Gran Reserva Pinot Noir,3.9,518,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5094301/
5568201,Höga Kusten Brut Roz,Combinatul de Vineri-Vineyard,Moldavien,Pinot noir,Matchad,https://www.vivino.com/sv/cricova-hoga-kusten-brut-roz/w/12446490,Cricova,Höga Kusten Brut Roz,0.0,11,False,True,True,True,https://www.systembolaget.se/produkt/vin/-5568201/
7223401,Chateau Martinolles Limoux Syrah Cabernet Sauvignon,Domaines Paul Mas,Frankrike,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7223401/
5809101,Östersundbubblet Pere Olivella Galimany Brut,Pere Olivella Galimany,Spanien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-5809101/
7434607,Weingut Arndorfer Arndorfer Grüner Veltliner,Weingut Arndorfer,Österrike,Grüner veltliner,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7434607/
9051501,Encostas De Melgaço Alvarinho,"Quinta da Pigarra - Sociedade Agricola, Lda.",Portugal,Alvarinho,Matchad,https://www.vivino.com/sv/quinta-pigarra-encostas-de-melgaco-alvarinho/w/13625153,Quinta Pigarra,Encostas de Melgaço Alvarinho,3.9,32,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9051501/
9211501,Terres Dorées Beaujolais Blanc,Terres Dorées,Frankrike,Chardonnay,Matchad,https://www.vivino.com/sv/terres-dorees-beaujolais-blanc/w/1252828,Terres Dorées,Beaujolais Blanc,3.8,2247,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9211501/
9479401,Santorini Assyrtiko Domaine Sigalas,Domaine Sigalas,Grekland,Assyrtiko,Matchad,https://www.vivino.com/sv/sigalas-assyrtiko-santorini/w/1155868,Domaine Sigalas,Assyrtiko Santorini,4.0,14126,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9479401/
9309701,Saint-Romain Sous la Velle Maison Caroline Lestimé,Maison Caroline Lestimé,Frankrike,Chardonnay,Matchad,https://www.vivino.com/sv/maison-caroline-lestime-saint-romain-sous-la-velle/w/11918240,Maison Caroline Lestimé,Saint-Romain Sous La Velle,4.2,50,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9309701/
9349006,Gaja Barbaresco,Gaja,Italien,,Matchad,https://www.vivino.com/sv/gaja-barbaresco/w/66104,Gaja,Barbaresco,4.5,30283,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9349006/
9379501,Chambolle-Musigny Premier Cru Les Hauts-Doix Domaine Robert Groffier Père et Fils,Domaine Robert Groffier Père et Fils,Frankrike,,Matchad,https://www.vivino.com/sv/groffier-pere-et-fils-les-hauts-doix-chambolle-musigny-1er-cru/w/98062,Robert Groffier,Les Hauts-Doix Chambolle-Musigny 1er Cru,4.4,1441,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9379501/
