Varunummer,Namn,Producent,Pris,Volym,Forpackning,Kategori3,Ursprung,Druvor,AssortmentText,IsNewInAssortment,ProductLaunchDate,Argang,IsCompletelyOutOfStock,IsTemporaryOutOfStock,IsDiscontinued,IsSupplierTemporaryNotAvailable
7573401,Tommasi Le Lusuri Rosalago,Tommasi Viticoltori,99.0,750 ml,Lättare glasflaska,,Italien,,Ordervaror,False,2026-05-18,2025,False,False,False,False
7086901,Aldemara IGT Toscana Rosato,Azienda Agricola IL Palagio di Panzano di Monia Piccini,179.0,750 ml,Lättare glasflaska,,Italien,,Ordervaror,False,2026-05-20,2023,False,False,False,False
7801501,Terrasses du Moulinas Rosé Pastel,Domaines Paul Mas,99.0,1000 ml,Glasflaska,,Frankrike,"Grenache noir, Cinsault, Syrah",Ordervaror,False,2026-06-01,2025,False,True,False,True
7922801,Lorée Bosquet Rosé,Remi Landier,160.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2026-05-19,,False,False,False,False
7200201,Eau De Provence,EAU DE PROVENCE,179.0,750 ml,Glasflaska,,Frankrike,"Grenache, Syrah, Vermentino, Cinsault",Ordervaror,False,2026-06-21,2024,False,False,False,False
7992001,GATÃO ROSÉ,Vinhos Borges,109.0,750 ml,Glasflaska,,Portugal,,Ordervaror,False,2026-07-06,,False,False,False,False
7975606,Grace Rosé,Global Wines Sweden AB,379.0,1500 ml,Glasflaska,,Frankrike,,Ordervaror,False,2026-06-09,2025,False,False,False,False
7570801,Le Clos Touchant Rencontre,Le Clos Touchant,159.0,750 ml,Glasflaska,,Frankrike,"Cinsault, Grenache, Syrah",Ordervaror,False,2026-07-08,2025,False,False,False,False
7917401,Róza Peter Nagyvaradi,Peter Nagyvaradi,279.0,750 ml,Lättare glasflaska,,Ungern,Blaufränkisch,Ordervaror,False,2026-07-22,2022,False,True,False,True
7554101,Magnus Carlsson Rosé,Maison Marigny,159.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2026-06-21,,False,False,False,False
7176101,Silgueiros Rosé,Adega de Silgueiros,106.0,750 ml,Glasflaska,,Portugal,,Ordervaror,False,2026-06-22,2025,False,False,False,False
7316401,Wageck Wines Blanc de Noirs Tertiär,Wageck Wines,169.0,750 ml,Lättare glasflaska,,Tyskland,"Cabernet franc, Cabernet sauvignon, Merlot, Frühburgunder",Ordervaror,False,2026-07-13,2025,False,False,False,False
7448701,Carl Jan Rosé,Bellini,190.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2025-05-05,2024,False,False,False,False
7798901,Fontanabianca Langhe Rosato Lin,Fontanabianca,180.0,750 ml,Glasflaska,,Italien,,Ordervaror,False,2025-04-22,2024,False,True,False,True
7597901,Domaine Reine Juliette Rosé,Domaine Reine Juliette,124.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2026-04-22,2024,False,False,False,False
7735801,Tour du Bon Rosé,Domaine de La Tour du Bon,272.0,750 ml,Glasflaska,,Frankrike,"Cinsault, Grenache, Mourvèdre",Ordervaror,False,2026-04-13,2024,False,False,False,False
7932501,Diables & Co Rosé,Domaine des Diables,169.0,750 ml,Glasflaska,,Frankrike,"Grenache, Syrah",Ordervaror,False,2026-05-04,2025,False,True,False,True
7700301,Tavel Trésor des Sables Les Vignerons de Tavel & Lirac,Les Vignerons de Tavel,179.0,750 ml,Glasflaska,,Frankrike,"Bourboulenc, Carignan, Cinsault, Grenache, Mourvèdre",Ordervaror,False,2026-04-22,2025,False,True,False,True
7923601,Tavel Cuvée Royale Les Vignerons de Tavel,Les Vignerons de Tavel,179.0,750 ml,Glasflaska,,Frankrike,"Carignan, Cinsault, Grenache, Picpoule, Syrah",Ordervaror,False,2026-04-22,2025,False,False,False,False
7282001,Domaine Horgelus Rosé,Domaine Horgelus/Earl Haut Cassou,144.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2015-04-01,2025,False,False,False,False
7907501,Caiado Rosé,ADEGA MAYOR,126.0,750 ml,Lättare glasflaska,,Portugal,"Aragonez, Castelão, Touriga naçional",Ordervaror,False,2024-12-23,2024,False,False,False,False
7560901,Le Bijou de Sophie Valrose Rosé,Bijou Wine,159.0,750 ml,Lättare glasflaska,,Frankrike,"Cinsault, Grenache, Syrah, Caladoc",Ordervaror,False,2025-03-03,2024,False,False,False,False
7796001,Viñahonda Rosado,Bodegas Silvano Garcia,58.0,750 ml,Lättare glasflaska,,Spanien,Monastrell,Ordervaror,False,2025-02-17,2023,True,False,False,False
7390601,Vinos del Viento Rosé,Vinos del viento,176.0,750 ml,Glasflaska,,Spanien,,Ordervaror,False,2025-02-17,2023,False,True,False,True
7012601,La Petite Perrière Pinot Noir Rosé,Saget la Perrier,125.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2017-09-06,2025,False,False,False,False
7598101,Costa Di Rose Sangiovese Rosé Rubicone,Umberto Cesari,199.0,750 ml,Glasflaska,,Italien,Sangiovese,Ordervaror,False,2025-03-05,,False,False,False,False
7466701,Chateau D'Esclans Rock Angel,Chateau D'Esclans,289.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2025-02-26,2024,False,False,False,False
7644601,Chateau D'Esclans Côtes de Provence Rosé,Chateau D`Esclans,459.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2025-02-26,2024,False,False,False,False
5614301,Triennes Rosé,Triennes,159.0,750 ml,Lättare glasflaska,,Frankrike,"Cinsault, Grenache, Merlot, Syrah",Ordervaror,False,2025-04-01,2025,False,False,False,False
7900501,AIX Provence Rosé,SRL Maison Saint Aix,199.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2025-03-19,2025,False,False,False,False
7519401,Cuvée de l'Oppidum Les Vignerons de Gaujac,Les Vignerons de Gaujac,160.0,750 ml,Glasflaska,,Frankrike,"Grenache, Cinsault",Ordervaror,False,2025-04-01,2024,False,False,False,False
7417901,Solar Da Pena FolcLore Rosé,Solar da Pena Soc. Agr,105.0,750 ml,Lättare glasflaska,,Portugal,,Ordervaror,False,2025-06-30,2024,False,False,False,False
7904001,Cerasuolo D'Abruzzo Azienda Marramiero,Azienda Marramiero,228.0,750 ml,Lättare glasflaska,,Italien,Montepulciano,Ordervaror,False,2025-12-08,2024,False,True,False,True
7784501,Schmitges Rosé Spätburgunder,Schmitges,179.0,750 ml,Glasflaska,,Tyskland,Spätburgunder,Ordervaror,False,2025-08-12,2024,False,True,False,True
7916001,Txakoli Astobiza Rosé,Okendo Txakolina,164.0,750 ml,Lättare glasflaska,,Spanien,,Ordervaror,False,2025-07-28,2025,False,False,False,False
7117401,Château La Yotte Rosé,Château La Yotte,292.0,750 ml,Glasflaska,,Frankrike,"Malbec, Merlot",Ordervaror,False,2025-09-15,2024,False,False,False,False
7426201,Calderona Rosado,Bodegas Frutos Villar,119.0,750 ml,Lättare glasflaska,,Spanien,Tempranillo,Ordervaror,False,2025-09-16,2024,False,False,False,False
224801,Albia Rosé,Ricasoli,179.0,750 ml,Glasflaska,,Italien,"Sangiovese, Merlot",Ordervaror,False,2011-06-09,2024,False,True,False,True
5287501,Etna Rosato Romice Delle Sciare Calcagno,Calcagno,249.0,750 ml,Glasflaska,,Italien,Nerello mascalese,Ordervaror,False,2023-06-12,2021,False,False,False,False
7990301,Weinmann Riesling Organic,ViniMundi,88.0,1000 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,,Ordervaror,False,2025-12-30,2025,False,False,False,False
5203201,Sköna Hönan Riesling,Anora Group PLC,89.0,1000 ml,Lättare glasflaska,Friskt & Fruktigt,Moldavien,Riesling,Ordervaror,False,2026-04-27,,False,False,False,False
7574901,Signed By Sauvignon Blanc,Anora Group PLC,95.0,1000 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Sauvignon blanc,Ordervaror,False,2026-05-06,2025,False,False,False,False
7012901,Schlossinger Riesling,Anora Group PLC,87.0,1000 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Ordervaror,False,2026-02-04,2025,False,False,False,False
7313701,Art of the Refill Grüner Veltliner,Peter Mertes,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Österrike,Grüner veltliner,Ordervaror,False,2026-02-11,2025,False,False,False,False
2017201,Stift Admont Sauvignon Blanc,Stift Admont,149.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Slovenien,Sauvignon blanc,Ordervaror,False,2025-09-01,2024,False,False,False,True
7777001,Lucia De Maio Bianco,Cantine di Verona s.c.a.,99.0,750 ml,Lättare glasflaska,Lätt & Avrundat,Italien,,Ordervaror,False,2026-04-13,2025,False,False,False,False
2016001,De Bortoli DB Chardonnay,De Bortoli Wines Pty Ltd,114.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Australien,Chardonnay,Ordervaror,False,2025-09-01,,False,False,False,False
7561801,Ropiteau Chardonnay Grande Réserve,Ropiteau Frères,119.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Ordervaror,False,2026-04-15,2025,False,False,False,False
7050401,Cuvée Celeste Chardonnay,Fields Wine Company AB,89.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Ordervaror,False,2025-08-04,2024,False,False,False,False
7279501,Berså Bianco,The Wine & Spirit Collective,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Italien,"Trebbiano, Catarratto, Chardonnay",Ordervaror,False,2026-04-13,,False,False,False,False
252115,District 7 Chardonnay,Scheid Family Wines,59.0,375 ml,Burk,Friskt & Fruktigt,USA,Chardonnay,Ordervaror,False,2024-03-01,2022,False,False,False,False
7110501,Orangegutang,Weingut Leth,139.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Österrike,,Ordervaror,False,2024-03-18,2023,False,False,False,False
2013401,Noble Vines 446 Chardonnay,Noble Vines,139.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,USA,Chardonnay,Ordervaror,False,2025-03-01,2023,False,False,False,False
225101,Morandé Estate Reserve Sauvignon Blanc,Viña Morande,79.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Chile,Sauvignon blanc,Ordervaror,False,2022-12-01,2023,False,False,False,False
7457401,Steininger Kamptal Riesling,Weingut Steininger,139.0,750 ml,Lättare glasflaska,,Österrike,,Ordervaror,False,2012-05-02,2025,False,False,False,False
7436601,Steininger Langenlois Kamptal Grüner Veltliner,Weingut Steininger,139.0,750 ml,Lättare glasflaska,,Österrike,,Ordervaror,False,2012-05-02,2024,False,False,False,False
233601,Stoneleigh Lower Alcohol Sauvignon Blanc,Vinarchy,115.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Nya Zeeland,"Sauvignon blanc, Sauvignon gris",Ordervaror,False,2021-12-01,2022,False,False,False,True
207901,Indomita Varietal Chardonnay,Viña Indomita,69.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Chile,Chardonnay,Ordervaror,False,2011-04-01,2023,False,False,False,False
7209301,Reichsrat von Buhl Riesling Trocken,Reichsrat von Buhl,149.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Ordervaror,False,2010-03-01,2024,False,False,False,False
7933201,Bassermann-Jordan Riesling Trocken,Dr von Bassermann-Jordan,169.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Ordervaror,False,2019-11-18,2024,False,False,False,False
209301,Saint Clair Riesling,Saint Clair Family Estate,119.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Nya Zeeland,,Ordervaror,False,2023-12-01,2023,False,False,False,False
7532501,Frantzén & Cauble Bourgogne Blanc,Björn Frantzén,249.0,750 ml,Glasflaska,Fylligt & Smakrikt,Frankrike,Chardonnay,Ordervaror,False,2026-02-23,2023,False,False,False,False
7819301,Vieira Atlantica Albariño,Urban Wines,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Spanien,,Ordervaror,False,2026-04-13,2025,False,False,False,False
265604,Wine Urban Park bianco Bianco biologico,Terre Cevico Soc. Coop. Agr.,49.0,250 ml,Burk,Friskt & Fruktigt,Italien,,Ordervaror,False,2022-06-01,2021,False,False,False,False
7411214,Hands Off 100% Orange,Grape Art LLC,59.0,250 ml,Burk,,Spanien,Garnacha blanca,Ordervaror,False,2025-02-18,2022,False,False,False,False
5755715,Meinklang Kontext,Djuce YesWeCan SL,76.0,250 ml,Burk,Fylligt & Smakrikt,Österrike,,Ordervaror,False,2022-06-22,2021,False,False,False,False
7300001,Lepont & Fils Bourgogne Chardonnay,Urban Wines,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Ordervaror,False,2026-04-13,2024,False,False,False,False
5690115,Mehling Riesling,Djuce Wines GmbH,69.0,250 ml,Burk,,Tyskland,,Ordervaror,False,2022-05-16,2021,False,False,False,False
7030814,Hands Off Pinot Gris,Grape Art LLC,59.0,250 ml,Burk,,Tyskland,Pinot gris,Ordervaror,False,2025-02-18,2021,False,False,False,False
7927814,Hands Off Riesling,Grape Art LLC,59.0,250 ml,Burk,,Tyskland,Riesling,Ordervaror,False,2025-04-09,2021,True,False,False,False
2015701,Acrobat Chardonnay,Foley Estate,179.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,USA,Chardonnay,Ordervaror,False,2025-09-01,2023,False,False,False,False
8045114,Small Things Wine Chardonnay,Small Things Wine Pty Ltd,59.0,250 ml,Burk,Friskt & Fruktigt,Australien,Chardonnay,Ordervaror,False,2022-12-01,2022,False,False,False,False
9121415,Grapeskin Georgian Orange Wine,Twins Wine House in Napareuli Ltd,48.0,250 ml,Burk,Fylligt & Smakrikt,Georgien,"Mtsvane, Rkatsiteli",Ordervaror,False,2023-05-26,2020,False,False,False,False
7829934,Underground White,Strange Estate AB,35.0,250 ml,Burk,,EU,,Ordervaror,False,2025-10-27,,False,False,False,False
7825801,Merci Chardonnay,Les Chais du Plan Carré,99.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Frankrike,Chardonnay,Ordervaror,False,2026-04-22,2025,False,False,False,False
7270201,Laroche Petit Chablis,Laroche,169.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Ordervaror,False,2025-06-23,2025,False,False,False,False
7948001,Reverdy Sauvignon Blanc,J M Reverdy,109.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Sauvignon blanc,Ordervaror,False,2017-03-01,2025,False,False,False,False
240401,Altos de José Ignacio Albariño,Bodega Brisas,139.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Uruguay,Albariño,Ordervaror,False,2025-09-01,2024,False,False,False,True
5100801,Miss Li Herz aus Porzellan White,Solera Sweden AB,79.0,750 ml,Glasflaska,Friskt & Fruktigt,Tyskland,"Riesling, Chardonnay, Sauvignon blanc",Ordervaror,False,2023-03-27,2024,False,False,False,False
7868301,Luceviva Orange,Urban Wines,119.0,750 ml,Glasflaska,Fylligt & Smakrikt,Italien,,Ordervaror,False,2025-10-21,2024,False,False,False,False
245701,Idle Lane Chardonnay,Mr. Riggs Wine Co,159.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Australien,Chardonnay,Ordervaror,False,2024-09-02,2023,False,False,False,False
7593101,Omakase Riesling Yugen Estate,Rubic Beverages AB,120.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Ordervaror,False,2026-05-06,2025,False,False,False,False
7434301,Côté Mas Sauvignon Vermentino,Domaines Paul Mas,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,"Sauvignon blanc, Vermentino",Ordervaror,False,2025-08-25,2024,False,False,False,False
7390901,Lepont & Fils Petit Chablis,Urban Wines,139.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Ordervaror,False,2025-04-16,2024,False,False,False,False
7262701,Robusta Riesling,Rewine AB,179.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Ordervaror,False,2025-09-01,2024,False,False,False,False
7508201,Réserve des Seigneurs Blanc,Domaine Oratoire St Martin,199.0,750 ml,Glasflaska,,Frankrike,"Grenache blanc, Roussanne, Clairette, Marsanne",Ordervaror,False,2025-02-24,2024,False,False,False,False
5759201,Lieubeau Sauvignon Blanc,Famille Lieubeau,169.0,750 ml,Lättare glasflaska,,Frankrike,Sauvignon blanc,Ordervaror,False,2022-07-05,2025,False,False,False,False
5608201,Terreno Bianco di Stella,Terreno,149.0,750 ml,Lättare glasflaska,,Italien,"Trebbiano, Malvasía",Ordervaror,False,2022-03-21,,False,False,False,False
9303301,Vitalba Romagna Albana Secco,Tre Monti,269.0,750 ml,Glasflaska,Fylligt & Smakrikt,Italien,Albana,Ordervaror,False,2023-09-29,2022,False,False,False,False
5426401,Humo Blanco Edition Limitada Chardonnay,Hacienda Araucano S.A,169.0,750 ml,Lättare glasflaska,,Chile,Chardonnay,Ordervaror,False,2023-05-08,2023,False,False,False,False
5419001,Battenfeld Hohen-Sülzen Riesling Treasure Collection,Battenfeld Spanier,379.0,750 ml,Glasflaska,,Tyskland,,Ordervaror,False,2023-05-17,,False,False,False,False
7281301,Groiss Grüner Veltliner Weinviertel,Weingut Ingrid Groiss,185.0,750 ml,Glasflaska,,Österrike,Grüner veltliner,Ordervaror,False,2020-08-10,2025,False,False,False,False
7377501,Corvers Kauter R3 Rheingau Riesling Remastered,Dr Corvers - Kauter,199.0,750 ml,Lättare glasflaska,,Tyskland,Riesling,Ordervaror,False,2016-11-11,2024,False,False,False,False
7560801,Viva Valentina Organic Pinot Grigio,Iconic Wines,119.0,750 ml,Lättare glasflaska,,Italien,Pinot grigio,Ordervaror,False,2017-03-29,2025,False,False,False,False
7717901,L'Ou Com Balla Macabeu,Arid Vins SL,159.0,750 ml,Lättare glasflaska,,Spanien,Macabeo,Ordervaror,False,2024-10-21,2021,False,False,False,False
7576801,Haggan Biele Víno,Karpatská Perla,159.0,750 ml,Lättare glasflaska,Druvigt & Blommigt,Slovakien,"Pinot gris, Devín",Ordervaror,False,2024-11-05,2023,False,False,False,False
2012601,Los Haroldos Reserva Chardonnay,Bodega Los Haroldos,109.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Argentina,Chardonnay,Ordervaror,False,2025-06-02,2024,False,False,False,False
7574101,Pieropan Calvarino,Pieropan,269.0,750 ml,Lättare glasflaska,,Italien,"Garganega, Trebbiano di soave",Ordervaror,False,2019-06-11,2024,False,False,False,True
7128301,Pieve Vecchia Fasoli Gino,Fasoli Gino,219.0,750 ml,Glasflaska,,Italien,Garganega,Ordervaror,False,2019-12-04,2020,False,False,False,False
7854201,Neumeister Weissburgunder,Weingut Neumeister,239.0,750 ml,Lättare glasflaska,,Österrike,Weissburgunder,Ordervaror,False,2020-02-11,2024,False,False,False,True
7340602,Weingut Bründlmayer Grüner Veltliner Alte Reben Auslese,Weingut Bründlmayer,199.0,375 ml,Glasflaska,Sött,Österrike,,Ordervaror,False,2023-11-06,2018,False,False,False,False
7020401,Arrogant Frog Chardonnay,Domaines Paul Mas,115.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2024-01-08,2024,False,False,False,False
522201,Saint-Véran Domaine de la Croix Senaillet,Richard & Stéphane Martin,229.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Ordervaror,False,2014-12-01,2023,False,False,False,False
7591801,Gérard Bertrand La Grande Bleue,Gérard Bertrand,145.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2026-03-02,2025,False,False,False,False
7294001,Lay Riesling Purus Trocken,Rita & Rudolf Trossen,365.0,750 ml,Lättare glasflaska,,Tyskland,Riesling,Ordervaror,False,2026-02-09,2024,False,False,False,True
7843201,Weingut Topf Riesling Strass im Strassertal,Weingut Topf,229.0,750 ml,Lättare glasflaska,,Österrike,,Ordervaror,False,2025-11-24,2024,False,False,False,False
7783001,Domaine Élodie Jaume Coudoulet,Domaine Élodie Jaume,199.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2025-12-23,2024,False,False,False,False
7805801,Piqueras White Label,Bodegas Piqueras,129.0,750 ml,Lättare glasflaska,,Spanien,"Verdejo, Sauvignon blanc",Ordervaror,False,2025-12-10,2024,False,False,False,False
7134501,Baron Philippe de Rothschild SA Mouton Cadet Les Terroirs Sauvignon Blanc,Baron Philippe de Rothschild,159.0,750 ml,Lättare glasflaska,,Frankrike,,Ordervaror,False,2024-03-04,2024,False,False,False,False
7064801,Weingut Hirsch Ried Gaisberg Kammern,Weingut Hirsch,389.0,750 ml,Lättare glasflaska,,Österrike,Grüner veltliner,Ordervaror,False,2024-03-25,2022,False,False,False,False
7271101,Lissner G,Maison Lissner,279.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2020-05-11,,False,True,False,True
7732801,Filodivino Verdicchio Dei Castelli Di Jesi,Filodivino,179.0,750 ml,Glasflaska,,Italien,Verdicchio,Ordervaror,False,2020-05-18,2022,False,False,False,False
7777101,De Angelis Passerina Offida,Tenuta de Angelis,190.0,750 ml,Lättare glasflaska,,Italien,Passerina,Ordervaror,False,2020-05-18,2019,False,False,False,False
7396701,Borgogno Derthona Timorasso,Giacomo Borgogno & Figli,449.0,750 ml,Glasflaska,,Italien,Timorasso,Ordervaror,False,2020-06-10,2024,False,False,False,False
7865401,Huber Traisental Grüner Veltliner Terrassen,Weingut Markus Huber GmbH & Co KG,219.0,750 ml,Lättare glasflaska,,Österrike,,Ordervaror,False,2020-05-18,2021,False,False,False,False
7385601,Muré Pierres Seches Pinot Gris,Domaine Muré,269.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2020-05-20,2018,False,True,False,True
7491901,Muré Gewurztraminer Orchidées Sauvages,Domaine Muré,219.0,750 ml,Glasflaska,,Frankrike,Gewürztraminer,Ordervaror,False,2020-05-25,2022,False,True,False,True
7409001,Weingut Isegrim Auxerrois Trocken,Weingut Isegrim,151.0,750 ml,Lättare glasflaska,,Tyskland,,Ordervaror,False,2020-07-06,2019,False,False,False,False
7369101,Le Tende Garganega Sabia,Agricola Le Tende,249.0,750 ml,Glasflaska,,Italien,Garganega,Ordervaror,False,2020-07-14,2022,False,False,False,False
7300701,Le Tende Pinot Grigio Lucillini,Agricola Le Tende,259.0,750 ml,Glasflaska,,Italien,Pinot grigio,Ordervaror,False,2020-07-14,2023,False,False,False,False
7405901,Gurrieri Sicilia Grillo,Azienda Agricola Battaglia Graziella,299.0,750 ml,Glasflaska,,Italien,Grillo,Ordervaror,False,2020-07-20,2022,False,True,False,True
7830701,No Name Friulano,Le Vigne di Zamo,259.0,750 ml,Glasflaska,,Italien,Friulano,Ordervaror,False,2020-09-14,2023,False,False,False,False
7081001,Amphora,Earl Domaine de Noire,299.0,750 ml,Glasflaska,,Frankrike,,Ordervaror,False,2020-08-25,2020,False,False,False,False
7883301,Loimer Kamptal Grüner Veltliner,Weingut Loimer,179.0,750 ml,Glasflaska,,Österrike,Grüner veltliner,Ordervaror,False,2020-08-03,2025,False,False,False,False
7695001,Loimer Kamptal Riesling,Weingut Loimer,199.0,750 ml,Glasflaska,,Österrike,,Ordervaror,False,2020-08-03,2025,False,False,False,False
7901301,Sattlerhof Ried Sernauberg Sauvignon Blanc,Weingut Sattlerhof,349.0,750 ml,Glasflaska,,Österrike,,Ordervaror,False,2020-08-03,2021,False,False,False,False
7107901,Sattlerhof Gamlitz Sauvignon Blanc,Weingut Sattlerhof,269.0,750 ml,Glasflaska,,Österrike,Sauvignon blanc,Ordervaror,False,2020-08-03,2024,False,False,False,False
7879701,Loimer Käferberg Grüner Veltliner,Weingut Loimer,399.0,750 ml,Glasflaska,,Österrike,,Ordervaror,False,2020-08-03,2023,False,False,False,False
7647101,Loimer Langenloiser Grüner Veltline,Weingut Loimer,229.0,750 ml,Glasflaska,,Österrike,,Ordervaror,False,2020-08-03,2025,False,False,False,False
7373101,Wieninger Nussberg Grüner Veltliner,Weingut Wieninger,229.0,750 ml,Glasflaska,,Österrike,,Ordervaror,False,2020-08-03,2020,False,False,False,False
7009201,Groiss Grüner Veltliner Braitenpuechtorff,Weingut Ingrid Groiss,225.0,750 ml,Glasflaska,,Österrike,Grüner veltliner,Ordervaror,False,2020-08-10,2023,False,False,False,False
468101,Gamlitz Sauvignon Blanc,Weingut Lackner-Tinnacher,199.0,750 ml,Glasflaska,,Österrike,Sauvignon blanc,Ordervaror,False,2020-12-01,2023,False,True,False,True
9031001,Albert Bichot Nuits-Saint-Georges Les Terrasses  Monopole - Château Gris,Maison Albert Bichot,1150.0,750 ml,Glasflaska,,Frankrike,Chardonnay,Ordervaror,False,2021-01-26,2021,False,False,False,False
9214501,Albert Bichot Meursault Premier Cru Les Charmes - Domaine du Pavillon,Maison Albert Bichot,1999.0,750 ml,Glasflaska,,Frankrike,Chardonnay,Ordervaror,False,2021-01-26,2021,False,False,False,False
7368201,Toni Gelabert Torre des Canonge,Vins Toni Gelabert,459.0,750 ml,Glasflaska,,Spanien,,Ordervaror,False,2020-10-26,2022,False,False,False,False
7877201,Fiorile Albana Secco Romagna,Societa Agricola Fondo San Giuseppe,251.0,750 ml,Glasflaska,,Italien,Albana,Ordervaror,False,2020-11-02,2019,False,True,False,True
7455001,Lebenshilfe Grauburgunder Trocken,Weinbau der Lebenshilfe e.V.,229.0,750 ml,Glasflaska,,Tyskland,Grauburgunder,Ordervaror,False,2020-11-16,2023,False,False,False,False
7682801,Château de Villeneuve Saumur-Blanc,Château de Villeneuve,219.0,750 ml,Glasflaska,,Frankrike,Chenin blanc,Ordervaror,False,2020-11-23,2023,False,False,False,False
5712901,Abbotts & Delaunay Métayage Chardonnay,Abbotts & Delaunay,149.0,750 ml,Glasflaska,,Frankrike,Chardonnay,Ordervaror,False,2022-06-20,2022,False,False,False,False
